"","node_id","module","layer_id","flow","node_name","state_node","k_total","k_m","z_score","c_score","role"
"2188",1605,2,1,2.28989e-05,"cluster_408",2462,1,1,-0.925471706428529,0,"peripheral"
"2189",1605,2,2,0.000262858,"cluster_408",2463,15,15,0.117177274557416,0.231111111111111,"peripheral"
"2190",1606,3,1,0.000864763,"cluster_409",2464,47,45,1.15960683765141,0.528746038931643,"peripheral"
"2191",1606,3,2,0.00155013,"cluster_409",2465,83,76,2.86735820451395,0.554507185367978,"module hub"
"2192",1607,9,1,0.000280738,"cluster_41",2466,31,11,-0.211373511925542,0.613943808532778,"peripheral"
"2193",1607,23,2,0.000278176,"cluster_41",2467,10,4,0.620406617940766,0.7,"connector"
"2194",1608,34,1,4.73906e-05,"cluster_410",2468,1,1,-1.0753922686483,0,"peripheral"
"2195",1609,1,1,0.00102594,"cluster_411",2469,156,155,1.2937757905753,0.313034188034188,"peripheral"
"2196",1609,2,2,0.000650398,"cluster_411",2470,29,27,1.0108764011168,0.492271105826397,"peripheral"
"2197",1610,1,1,0.000315626,"cluster_413",2471,49,42,-0.591442191221587,0.505622657226156,"peripheral"
"2198",1610,6,2,2.77884e-05,"cluster_413",2472,1,1,-0.484077711205797,0,"peripheral"
"2199",1611,7,1,0.000478034,"cluster_414",2473,47,47,0.563873415206534,0.282480760525124,"peripheral"
"2200",1611,47,2,0.00025153,"cluster_414",2474,2,1,-0.377964473009227,0.5,"peripheral"
"2201",1612,10,1,0.000190989,"cluster_416",2475,14,14,-0.0489796580535183,0.489795918367347,"peripheral"
"2202",1612,32,2,0.000261441,"cluster_416",2476,4,4,0.646984204510132,0,"peripheral"
"2203",1613,10,1,0.000151191,"cluster_417",2477,14,13,-0.145408359846383,0.5,"peripheral"
"2204",1613,67,2,0.000681857,"cluster_417",2478,6,5,2.04124145231931,0.277777777777778,"peripheral"
"2205",1614,19,1,0.000173186,"cluster_418",2479,7,2,-0.851430429747887,0.775510204081633,"connector"
"2206",1614,3,2,1.27027e-05,"cluster_418",2480,1,1,-1.264298328218,0,"peripheral"
"2207",1615,9,1,0.000784295,"cluster_42",2481,32,32,2.02473574581309,0.46875,"peripheral"
"2208",1615,64,2,4.37571e-05,"cluster_42",2482,1,1,-0.643796306459214,0,"peripheral"
"2209",1616,86,1,0.000255886,"cluster_420",2483,7,3,NA,0.73469387755102,"connector"
"2210",1616,2,2,9.74006e-05,"cluster_420",2484,3,3,-0.776521852001966,0.444444444444444,"peripheral"
"2211",1618,158,1,0.000181438,"cluster_422",2486,17,3,1.56524758424985,0.615916955017301,"peripheral"
"2212",1619,2,1,0.000252392,"cluster_424",2487,10,10,-0.255197361508993,0.32,"peripheral"
"2213",1619,2,2,0.00102546,"cluster_424",2488,38,30,1.23430118275664,0.632963988919668,"connector"
"2214",1620,1,1,0.000318378,"cluster_425",2489,43,40,-0.624808881164895,0.434829637641969,"peripheral"
"2215",1620,202,2,0.000144413,"cluster_425",2490,3,1,NA,0.666666666666667,"connector"
"2216",1621,16,1,0.000379038,"cluster_426",2491,10,7,-0.194189333400946,0.66,"connector"
"2217",1621,45,2,0.000733455,"cluster_426",2492,5,5,2.1840698913548,0.32,"peripheral"
"2218",1622,143,2,0.00026713,"cluster_428",2493,1,1,NA,0,"peripheral"
"2219",1623,2,1,0.000913132,"cluster_429",2494,30,23,0.712976692263671,0.653333333333333,"connector"
"2220",1623,2,2,0.000709414,"cluster_429",2495,31,28,1.08535132833008,0.455775234131113,"peripheral"
"2221",1624,15,1,0.000461226,"cluster_43",2496,16,15,0.953662581886652,0.5078125,"peripheral"
"2222",1624,5,2,0.000360684,"cluster_43",2497,9,9,0.476405714460404,0.444444444444444,"peripheral"
"2223",1625,10,1,0.000359003,"cluster_430",2498,41,18,0.336735149117939,0.790005948839976,"connector"
"2224",1625,6,2,4.02594e-05,"cluster_430",2499,2,2,-0.371550874829011,0,"peripheral"
"2225",1626,15,1,0.000443777,"cluster_431",2500,16,16,1.11621870379915,0.46875,"peripheral"
"2226",1626,5,2,0.000849633,"cluster_431",2501,20,17,1.92766297986292,0.595,"peripheral"
"2227",1627,7,1,0.000506562,"cluster_432",2502,48,48,0.624568123093348,0.249131944444444,"peripheral"
"2228",1628,3,1,0.000494484,"cluster_433",2503,29,24,0.00274300848646104,0.615933412604043,"peripheral"
"2229",1628,3,2,0.000261561,"cluster_433",2504,10,7,-0.933765805599449,0.68,"connector"
"2230",1631,1,1,0.000893349,"cluster_439",2507,125,120,0.709858716567415,0.36352,"peripheral"
"2231",1631,11,2,9.30899e-05,"cluster_439",2508,3,2,-0.355654852487031,0.444444444444444,"peripheral"
"2232",1632,5,1,0.000318623,"cluster_44",2509,9,9,0.476405714460404,0.493827160493827,"peripheral"
"2233",1633,14,1,0.000720617,"cluster_440",2510,24,19,1.55491720926719,0.53125,"peripheral"
"2234",1633,20,2,0.000160266,"cluster_440",2511,3,3,-0.0937976437160599,0.444444444444444,"peripheral"
"2235",1635,15,1,0.000363245,"cluster_442",2513,11,11,0.303438094236662,0.462809917355372,"peripheral"
"2236",1635,5,2,0.000338982,"cluster_442",2514,9,8,0.29499855628509,0.567901234567901,"peripheral"
"2237",1636,16,1,3.30612e-05,"cluster_443",2515,2,1,-1.35932533380662,0.5,"peripheral"
"2238",1639,204,2,0.000136989,"cluster_448",2518,3,1,NA,0.666666666666667,"connector"
"2239",1640,8,1,0.000700115,"cluster_449",2519,63,45,1.8336461581073,0.702947845804989,"connector"
"2240",1640,26,2,0.00014716,"cluster_449",2520,4,2,-0.346237086228671,0.625,"connector"
"2241",1641,5,1,0.000431767,"cluster_45",2521,11,11,0.839220030811032,0.462809917355372,"peripheral"
"2242",1641,5,2,0.000438695,"cluster_45",2522,12,12,1.02062718898635,0.444444444444444,"peripheral"
"2243",1642,38,1,1.12571e-05,"cluster_450",2523,1,1,-1.12249721603218,0,"peripheral"
"2244",1643,76,1,6.39084e-05,"cluster_451",2524,4,2,-0.333642404640653,0.5,"peripheral"
"2245",1644,4,1,0.00070137,"cluster_452",2525,61,57,0.689955877054078,0.512765385649019,"peripheral"
"2246",1644,3,2,0.00046739,"cluster_452",2526,29,29,0.278186777335258,0.470868014268728,"peripheral"
"2247",1645,1,1,0.00121398,"cluster_453",2527,184,183,1.76090944978161,0.274633742911153,"peripheral"
"2248",1645,29,2,5.24089e-05,"cluster_453",2528,1,1,-0.546686058130976,0,"peripheral"
"2249",1646,10,1,0.000524448,"cluster_455",2529,34,24,0.915307359875124,0.73356401384083,"connector"
"2250",1647,1,1,0.000675806,"cluster_456",2530,91,58,-0.324508671675125,0.659099142615626,"connector"
"2251",1647,6,2,0.000175938,"cluster_456",2531,8,3,-0.259024038452225,0.78125,"connector"
"2252",1648,4,1,0.000818193,"cluster_457",2532,78,71,1.26435449592179,0.547008547008547,"peripheral"
"2253",1648,3,2,0.000801526,"cluster_457",2533,44,40,0.884163068802611,0.557851239669421,"peripheral"
"2254",1649,25,1,0.00018095,"cluster_458",2534,20,6,0.0627327962608721,0.64,"connector"
"2255",1649,6,2,0.000110073,"cluster_458",2535,4,2,-0.371550874829011,0.75,"connector"
"2256",1650,10,1,0.00038715,"cluster_459",2536,41,26,1.10816476346085,0.716240333135039,"connector"
"2257",1650,3,2,1.64996e-05,"cluster_459",2537,1,1,-1.264298328218,0,"peripheral"
"2258",1651,4,1,0.000790355,"cluster_46",2538,89,55,0.607898931501547,0.745865421032698,"connector"
"2259",1651,3,2,0.000479161,"cluster_46",2539,27,26,0.11292051602598,0.491083676268861,"peripheral"
"2260",1652,3,1,0.000677362,"cluster_461",2540,39,38,0.773985561263092,0.512820512820513,"peripheral"
"2261",1652,3,2,0.000810402,"cluster_461",2541,49,48,1.32487309896069,0.452311536859642,"peripheral"
"2262",1653,25,1,0.000244181,"cluster_462",2542,16,10,1.02463567226091,0.7265625,"connector"
"2263",1653,164,2,0.000220189,"cluster_462",2543,1,1,NA,0,"peripheral"
"2264",1654,1,1,0.000278031,"cluster_463",2544,37,34,-0.724908950994819,0.328707085463842,"peripheral"
"2265",1655,33,1,0.000407789,"cluster_464",2545,6,6,0.270030862433661,0,"peripheral"
"2266",1656,33,1,0.000472897,"cluster_465",2546,7,7,0.810092587300983,0.489795918367347,"peripheral"
"2267",1657,3,1,0.000398807,"cluster_466",2547,23,17,-0.382878267901855,0.680529300567108,"connector"
"2268",1657,3,2,0.000218839,"cluster_466",2548,10,9,-0.82358829805993,0.58,"peripheral"
"2269",1658,63,1,0.000334639,"cluster_468",2549,2,2,0,0.5,"peripheral"
"2270",1658,17,2,0.000929875,"cluster_468",2550,9,9,2.04663811261153,0.444444444444444,"peripheral"
"2271",1659,27,1,0.000345245,"cluster_469",2551,6,5,0.281135628883889,0.277777777777778,"peripheral"
"2272",1660,1,1,0.000305687,"cluster_47",2552,44,43,-0.574758846249934,0.360537190082645,"peripheral"
"2273",1660,29,2,5.1145e-05,"cluster_47",2553,1,1,-0.546686058130976,0,"peripheral"
"2274",1661,93,1,0.000173474,"cluster_470",2554,3,2,0.408248290463863,0.666666666666667,"connector"
"2275",1662,93,1,0.000205988,"cluster_471",2555,2,2,0.408248290463863,0.5,"peripheral"
"2276",1663,1,1,0.000606799,"cluster_472",2556,76,54,-0.391242051561741,0.636772853185596,"connector"
"2277",1663,6,2,7.03611e-05,"cluster_472",2557,3,2,-0.371550874829011,0.444444444444444,"peripheral"
"2278",1664,8,1,0.00020872,"cluster_473",2558,22,19,-0.152803846508942,0.607438016528926,"peripheral"
"2279",1665,10,1,0.000121712,"cluster_474",2559,12,9,-0.531123167017839,0.597222222222222,"peripheral"
"2280",1665,37,2,0.00011567,"cluster_474",2560,2,1,-0.306107171449821,0.5,"peripheral"
"2281",1666,9,1,0.000174803,"cluster_475",2561,6,4,-0.956743264505087,0.666666666666667,"connector"
"2282",1666,61,2,0.000529347,"cluster_475",2562,16,4,1.87082869338697,0.6640625,"connector"
"2283",1667,1,1,0.000326805,"cluster_476",2563,37,23,-0.908425745683011,0.739225712198685,"connector"
"2284",1667,66,2,0.000107852,"cluster_476",2564,3,1,-0.333333333333333,0.444444444444444,"peripheral"
"2285",1668,1,1,0.00118018,"cluster_477",2565,178,176,1.64412603498003,0.252556495391996,"peripheral"
"2286",1668,79,2,0.000209638,"cluster_477",2566,7,1,-0.641940738766369,0.775510204081633,"connector"
"2287",1669,101,1,9.61519e-05,"cluster_478",2567,10,2,0,0.82,"connector"
"2288",1669,3,2,1.40008e-05,"cluster_478",2568,1,1,-1.264298328218,0,"peripheral"
"2289",1670,101,1,0.000131029,"cluster_48",2569,10,3,1.41421356237309,0.7,"connector"
"2290",1670,46,2,6.60408e-05,"cluster_48",2570,2,1,-0.75,0.5,"peripheral"
"2291",1671,3,1,0.000868842,"cluster_481",2571,48,47,1.26978434519093,0.471354166666667,"peripheral"
"2292",1671,3,2,0.00149246,"cluster_481",2572,83,79,3.03262446582323,0.485411525620554,"module hub"
"2293",1672,1,1,0.00168559,"cluster_482",2573,243,226,2.47829328356273,0.321055394672221,"peripheral"
"2294",1672,99,2,7.11858e-05,"cluster_482",2574,2,1,-0.55048188256318,0.5,"peripheral"
"2295",1673,175,1,3.62548e-05,"cluster_483",2575,1,1,-0.5,0,"peripheral"
"2296",1674,2,1,0.000757202,"cluster_484",2576,26,17,0.26612712898398,0.710059171597633,"connector"
"2297",1674,2,2,0.000953072,"cluster_484",2577,42,34,1.53220089160977,0.493197278911565,"peripheral"
"2298",1675,55,1,0.000136743,"cluster_485",2578,6,5,0.65492103999448,0.277777777777778,"peripheral"
"2299",1677,16,1,2.58551e-05,"cluster_49",2580,3,1,-1.35932533380662,0.444444444444444,"peripheral"
"2300",1678,9,1,0.000397135,"cluster_491",2581,19,16,0.321033454202704,0.587257617728532,"peripheral"
"2301",1678,30,2,7.04607e-05,"cluster_491",2582,2,1,-1.14564392373896,0.5,"peripheral"
"2302",1679,4,1,0.00067968,"cluster_493",2583,65,53,0.525841985949016,0.624852071005917,"connector"
"2303",1679,3,2,0.000429063,"cluster_493",2584,27,27,0.168009269795739,0.46639231824417,"peripheral"
"2304",1680,10,1,8.6761e-05,"cluster_495",2585,10,7,-0.723980570603568,0.7,"connector"
"2305",1680,98,2,0.000109558,"cluster_495",2586,1,1,-0.5,0,"peripheral"
"2306",1681,3,1,1.67982e-05,"cluster_496",2587,1,1,-1.264298328218,0,"peripheral"
"2307",1681,6,2,0.000810518,"cluster_496",2588,31,21,1.76645901632992,0.486992715920916,"peripheral"
"2308",1683,4,1,0.000589412,"cluster_499",2590,53,42,0.0745287854100967,0.614453542185831,"peripheral"
"2309",1683,29,2,6.51898e-05,"cluster_499",2591,3,1,-0.546686058130976,0.666666666666667,"connector"
"2310",1684,1,1,0.000255357,"cluster_5",2592,34,32,-0.758275640938126,0.493079584775087,"peripheral"
"2311",1684,29,2,7.45952e-05,"cluster_5",2593,2,2,-0.23192741860102,0,"peripheral"
"2312",1685,10,1,0.000484424,"cluster_50",2594,54,18,0.336735149117939,0.696159122085048,"connector"
"2313",1686,9,1,0.000621422,"cluster_500",2595,44,24,1.1728846000079,0.700413223140496,"connector"
"2314",1687,7,1,0.000486395,"cluster_501",2596,46,46,0.503178707319719,0.226843100189036,"peripheral"
"2315",1687,24,2,0.000115604,"cluster_501",2597,1,1,-0.404061017820884,0,"peripheral"
"2316",1689,3,1,0.00091253,"cluster_503",2599,50,49,1.37996185273045,0.4616,"peripheral"
"2317",1689,3,2,0.00145181,"cluster_503",2600,82,79,3.03262446582323,0.454491374182034,"module hub"
"2318",1690,76,1,0.000105227,"cluster_507",2601,10,3,0.278035337200544,0.46,"peripheral"
"2319",1692,2,1,0.000459003,"cluster_51",2603,16,13,-0.0317725798691476,0.609375,"peripheral"
"2320",1692,2,2,0.000412622,"cluster_51",2604,16,13,-0.0317725798691476,0.65625,"connector"
"2321",1693,13,1,0.000634419,"cluster_510",2605,22,21,0.963003709112229,0.243801652892562,"peripheral"
"2322",1693,12,2,0.000314534,"cluster_510",2606,12,8,0.60463419776381,0.444444444444444,"peripheral"
"2323",1695,3,1,0.000318753,"cluster_512",2608,22,21,-0.162523252822817,0.491735537190083,"peripheral"
"2324",1695,3,2,0.000246306,"cluster_512",2609,15,13,-0.603233282980892,0.56,"peripheral"
"2325",1696,15,1,0.000376545,"cluster_513",2610,20,13,0.628550338061657,0.665,"connector"
"2326",1696,11,2,0.000122926,"cluster_513",2611,4,2,-0.355654852487031,0.75,"connector"
"2327",1697,9,1,0.000260392,"cluster_514",2612,11,11,-0.211373511925542,0.297520661157025,"peripheral"
"2328",1699,85,2,0.000223916,"cluster_517",2614,1,1,-0.577350269189626,0,"peripheral"
"2329",1700,10,1,0.000523841,"cluster_519",2615,45,25,1.01173606166799,0.742716049382716,"connector"
"2330",1700,32,2,8.3865e-05,"cluster_519",2616,3,1,-0.764617696239247,0.666666666666667,"connector"
"2331",1701,185,1,5.683e-05,"cluster_52",2617,4,1,-0.866025403784439,0.375,"peripheral"
"2332",1702,2,1,0.000399845,"cluster_521",2618,12,9,-0.329672288722275,0.375,"peripheral"
"2333",1702,2,2,0.000218127,"cluster_521",2619,11,9,-0.329672288722275,0.314049586776859,"peripheral"
"2334",1703,1,1,0.00051612,"cluster_522",2620,83,83,0.0925749526162215,0.26418928726956,"peripheral"
"2335",1703,56,2,4.50724e-05,"cluster_522",2621,1,1,-0.353553390593274,0,"peripheral"
"2336",1704,28,1,6.11233e-05,"cluster_523",2622,7,2,-1.94475467910071,0.571428571428571,"peripheral"
"2337",1705,4,1,0.000442528,"cluster_524",2623,42,40,-0.00752816014243408,0.472789115646259,"peripheral"
"2338",1705,3,2,0.000104749,"cluster_524",2624,7,7,-0.933765805599449,0.489795918367347,"peripheral"
"2339",1706,52,1,0.000267163,"cluster_526",2625,10,7,1.37649440322337,0.7,"connector"
"2340",1706,167,2,0.000216833,"cluster_526",2626,1,1,NA,0,"peripheral"
"2341",1707,3,2,2.52134e-05,"cluster_527",2627,2,2,-1.20920957444825,0,"peripheral"
"2342",1709,4,1,0.00067156,"cluster_529",2629,63,59,0.772012822606608,0.481229528848577,"peripheral"
"2343",1709,3,2,0.00040478,"cluster_529",2630,25,25,0.0578317622562204,0.4032,"peripheral"
"2344",1710,2,1,0.00101228,"cluster_53",2631,34,22,0.638501765050389,0.679930795847751,"connector"
"2345",1710,2,2,0.00133025,"cluster_53",2632,53,47,2.50037494538243,0.553221787112852,"module hub"
"2346",1711,1,1,9.87529e-06,"cluster_530",2633,2,2,-1.25877599008774,0.5,"peripheral"
"2347",1712,101,1,3.93104e-05,"cluster_533",2634,1,1,-1.41421356237309,0,"peripheral"
"2348",1713,10,1,0.000469748,"cluster_535",2635,49,27,1.20459346525372,0.731361932528113,"connector"
"2349",1713,32,2,7.96901e-05,"cluster_535",2636,3,1,-0.764617696239247,0.666666666666667,"connector"
"2350",1714,8,1,0.000281456,"cluster_537",2637,16,13,-0.611215386035767,0.5625,"peripheral"
"2351",1714,26,2,6.4077e-05,"cluster_537",2638,1,1,-0.750180353495453,0,"peripheral"
"2352",1715,4,1,0.000813782,"cluster_538",2639,78,71,1.26435449592179,0.483234714003945,"peripheral"
"2353",1715,3,2,0.000718191,"cluster_538",2640,40,39,0.829074315032852,0.43375,"peripheral"
"2354",1716,5,1,0.000523942,"cluster_539",2641,17,11,0.839220030811032,0.657439446366782,"connector"
"2355",1716,5,2,0.000437939,"cluster_539",2642,11,10,0.657812872635718,0.578512396694215,"peripheral"
"2356",1717,15,1,0.000537929,"cluster_54",2643,17,16,1.11621870379915,0.525951557093426,"peripheral"
"2357",1717,5,2,0.000652523,"cluster_54",2644,16,15,1.56484866351229,0.5390625,"peripheral"
"2358",1718,3,1,0.000448774,"cluster_540",2645,21,12,-0.658322036750652,0.770975056689342,"connector"
"2359",1718,3,2,0.000641516,"cluster_540",2646,32,30,0.333275531105017,0.361328125,"peripheral"
"2360",1719,188,1,2.16322e-05,"cluster_541",2647,1,1,-0.577350269189626,0,"peripheral"
"2361",1719,201,2,0.000149523,"cluster_541",2648,4,1,NA,0.625,"connector"
"2362",1720,5,1,0.000782852,"cluster_542",2649,23,11,0.839220030811032,0.722117202268431,"connector"
"2363",1720,5,2,0.000417643,"cluster_542",2650,10,9,0.476405714460404,0.58,"peripheral"
"2364",1721,1,1,0.00106829,"cluster_543",2651,131,97,0.326141782219376,0.553114620360119,"peripheral"
"2365",1721,32,2,0.00011227,"cluster_543",2652,3,2,-0.294083729322787,0.444444444444444,"peripheral"
"2366",1722,16,1,0.00026198,"cluster_544",2653,16,8,0,0.7421875,"connector"
"2367",1722,17,2,5.27981e-05,"cluster_544",2654,1,1,-0.569183380430426,0,"peripheral"
"2368",1723,52,1,0.000184668,"cluster_545",2655,8,5,0.458831467741123,0.59375,"peripheral"
"2369",1723,217,2,6.15467e-05,"cluster_545",2656,2,1,NA,0.5,"peripheral"
"2370",1724,2,1,0.000261692,"cluster_546",2657,8,6,-0.55309707036212,0.5625,"peripheral"
"2371",1724,2,2,0.00100333,"cluster_546",2658,43,26,0.936401473903516,0.680367766360195,"connector"
"2372",1725,16,1,0.000421698,"cluster_548",2659,15,14,1.16513600040568,0.417777777777778,"peripheral"
"2373",1725,17,2,0.000201053,"cluster_548",2660,2,2,-0.242205693800181,0,"peripheral"
"2374",1726,1,1,0.00150584,"cluster_55",2661,221,217,2.32814317881784,0.265473679900084,"peripheral"
"2375",1726,2,2,0.000313447,"cluster_55",2662,11,7,-0.478622143148838,0.727272727272727,"connector"
"2376",1727,3,1,0.000600548,"cluster_550",2663,33,26,0.11292051602598,0.61524334251607,"peripheral"
"2377",1727,23,2,0.000220663,"cluster_550",2664,7,3,0.0886295168486808,0.775510204081633,"connector"
"2378",1728,4,1,0.000962163,"cluster_551",2665,102,70,1.22332602314553,0.656286043829296,"connector"
"2379",1728,3,2,0.000660649,"cluster_551",2666,37,34,0.553630546184055,0.455807158509861,"peripheral"
"2380",1729,4,1,0.00078568,"cluster_552",2667,80,57,0.689955877054078,0.638125,"connector"
"2381",1729,3,2,0.000585064,"cluster_552",2668,33,30,0.333275531105017,0.433425160697888,"peripheral"
"2382",1730,1,1,0.000623251,"cluster_553",2669,99,98,0.34282512719103,0.2305887154372,"peripheral"
"2383",1730,11,2,0.000166686,"cluster_553",2670,5,5,0.159431485597635,0.48,"peripheral"
"2384",1731,28,1,0.000278022,"cluster_556",2671,18,13,0.810314449625294,0.574074074074074,"peripheral"
"2385",1731,35,2,8.34633e-05,"cluster_556",2672,1,1,-0.554962104321903,0,"peripheral"
"2386",1732,28,1,0.000130592,"cluster_557",2673,9,5,-1.19337218944816,0.716049382716049,"connector"
"2387",1732,3,2,2.87179e-05,"cluster_557",2674,1,1,-1.264298328218,0,"peripheral"
"2388",1734,38,1,0.000184111,"cluster_56",2676,16,5,0.374165738677394,0.71875,"connector"
"2389",1734,60,2,2.77205e-05,"cluster_56",2677,1,1,-0.49147318718299,0,"peripheral"
"2390",1736,9,1,0.000319004,"cluster_562",2679,18,12,-0.104892118699893,0.734567901234568,"connector"
"2391",1736,5,2,0.000371681,"cluster_562",2680,9,9,0.476405714460404,0.493827160493827,"peripheral"
"2392",1738,2,1,0.000206419,"cluster_564",2682,7,6,-0.55309707036212,0.244897959183674,"peripheral"
"2393",1738,2,2,5.61536e-05,"cluster_564",2683,3,3,-0.776521852001966,0,"peripheral"
"2394",1739,1,1,0.000160119,"cluster_565",2684,24,24,-0.891742400711357,0.0798611111111109,"peripheral"
"2395",1740,2,1,7.05712e-05,"cluster_566",2685,3,2,-0.850996779215248,0.444444444444444,"peripheral"
"2396",1741,11,2,0.000255921,"cluster_567",2686,7,6,0.331126931625856,0.571428571428571,"peripheral"
"2397",1743,1,1,0.000248297,"cluster_569",2688,34,28,-0.825009020824742,0.51038062283737,"peripheral"
"2398",1743,6,2,3.9245e-05,"cluster_569",2689,2,1,-0.484077711205797,0.5,"peripheral"
"2399",1744,34,1,0.000312915,"cluster_57",2690,4,4,0.92176480169854,0.375,"peripheral"
"2400",1744,2,2,5.86494e-05,"cluster_57",2691,3,3,-0.776521852001966,0,"peripheral"
"2401",1745,1,1,6.24974e-05,"cluster_570",2692,11,11,-1.10862588534286,0.165289256198347,"peripheral"
"2402",1745,134,2,5.20236e-05,"cluster_570",2693,1,1,-0.447213595499958,0,"peripheral"
"2403",1746,15,1,0.000261169,"cluster_571",2694,13,10,0.140881972324164,0.650887573964497,"connector"
"2404",1746,12,2,0.000296058,"cluster_571",2695,8,3,-0.650266967406361,0.75,"connector"
"2405",1747,1,1,0.000849595,"cluster_574",2696,124,124,0.77659209645403,0.236602497398543,"peripheral"
"2406",1747,2,2,0.000247345,"cluster_574",2697,10,9,-0.329672288722275,0.18,"peripheral"
"2407",1748,1,1,0.000140268,"cluster_576",2698,20,19,-0.975159125569627,0.335,"peripheral"
"2408",1748,39,2,3.15753e-05,"cluster_576",2699,1,1,-0.258198889747161,0,"peripheral"
"2409",1749,53,1,0.000325919,"cluster_577",2700,6,5,1.12463699137515,0.611111111111111,"peripheral"
"2410",1749,95,2,6.18352e-05,"cluster_577",2701,1,1,-0.447213595499958,0,"peripheral"
"2411",1750,96,1,0.000227685,"cluster_578",2702,7,3,1.99725085780705,0.775510204081633,"connector"
"2412",1750,96,2,0.000174317,"cluster_578",2703,7,2,0.726273039202563,0.653061224489796,"connector"
"2413",1752,106,1,0.000340599,"cluster_58",2705,1,1,NA,0,"peripheral"
"2414",1753,4,1,0.000903144,"cluster_580",2706,84,78,1.55155380535565,0.442176870748299,"peripheral"
"2415",1753,3,2,0.000779539,"cluster_580",2707,45,43,1.04942933011189,0.43358024691358,"peripheral"
"2416",1755,70,1,0.000193887,"cluster_582",2709,2,2,0,0,"peripheral"
"2417",1756,10,1,0.000207144,"cluster_583",2710,11,11,-0.338265763432111,0.462809917355372,"peripheral"
"2418",1756,37,2,9.02761e-05,"cluster_583",2711,1,1,-0.306107171449821,0,"peripheral"
"2419",1757,1,1,0.000952289,"cluster_584",2712,145,140,1.04352561600049,0.255980975029726,"peripheral"
"2420",1757,39,2,8.65866e-05,"cluster_584",2713,3,1,-0.258198889747161,0.666666666666667,"connector"
"2421",1759,1,1,0.000473719,"cluster_586",2715,55,41,-0.608125536193241,0.63404958677686,"connector"
"2422",1759,41,2,0.000197567,"cluster_586",2716,4,2,0,0.75,"connector"
"2423",1760,4,1,0.000740372,"cluster_589",2717,70,64,0.977155186487935,0.448163265306122,"peripheral"
"2424",1760,3,2,0.000675803,"cluster_589",2718,38,32,0.443453038644536,0.551246537396122,"peripheral"
"2425",1761,34,1,0.00020771,"cluster_59",2719,2,2,-0.409673245199351,0,"peripheral"
"2426",1762,15,1,0.000512051,"cluster_591",2720,18,15,0.953662581886652,0.561728395061728,"peripheral"
"2427",1762,5,2,0.000646691,"cluster_591",2721,16,16,1.7462558216876,0.4921875,"peripheral"
"2428",1764,10,1,8.14219e-05,"cluster_595",2723,13,5,-0.916837974189296,0.733727810650888,"connector"
"2429",1765,38,1,0.000328409,"cluster_596",2724,21,6,0.748331477354788,0.843537414965986,"connector"
"2430",1765,65,2,0.000155622,"cluster_596",2725,2,1,-0.55048188256318,0.5,"peripheral"
"2431",1766,1,1,0.000407436,"cluster_597",2726,68,64,-0.224408601845202,0.240484429065744,"peripheral"
"2432",1766,2,2,2.53979e-05,"cluster_597",2727,1,1,-0.925471706428529,0,"peripheral"
"2433",1767,1,1,0.000222036,"cluster_598",2728,35,35,-0.708225606023165,0.244897959183674,"peripheral"
"2434",1767,2,2,0.000180928,"cluster_598",2729,9,9,-0.329672288722275,0.197530864197531,"peripheral"
"2435",1768,1,1,9.38435e-06,"cluster_599",2730,2,2,-1.25877599008774,0,"peripheral"
"2436",1769,1,1,0.000937035,"cluster_6",2731,135,129,0.8600088213123,0.273799725651578,"peripheral"
"2437",1769,56,2,9.34419e-05,"cluster_6",2732,3,1,-0.353553390593274,0.666666666666667,"connector"
"2438",1770,18,1,0.000147603,"cluster_60",2733,5,5,-0.396448525999503,0.32,"peripheral"
"2439",1770,20,2,0.000892555,"cluster_60",2734,12,11,2.75765072525216,0.402777777777778,"module hub"
"2440",1771,21,1,0.000241228,"cluster_601",2735,3,3,-1.02353263143832,0,"peripheral"
"2441",1772,1,1,4.44633e-05,"cluster_602",2736,7,5,-1.20872595517278,0.612244897959184,"peripheral"
"2442",1772,6,2,3.46287e-05,"cluster_602",2737,2,1,-0.484077711205797,0.5,"peripheral"
"2443",1773,7,1,0.000507918,"cluster_603",2738,48,48,0.624568123093348,0.186631944444444,"peripheral"
"2444",1773,24,2,0.000119165,"cluster_603",2739,1,1,-0.404061017820884,0,"peripheral"
"2445",1774,8,1,0.000473441,"cluster_604",2740,40,34,0.993225002308121,0.5725,"peripheral"
"2446",1775,4,1,0.000494457,"cluster_605",2741,47,34,-0.253698996800026,0.639203259393391,"connector"
"2447",1775,5,2,0.000259761,"cluster_605",2742,7,6,-0.0678157600655379,0.448979591836735,"peripheral"
"2448",1777,3,1,0.000663452,"cluster_607",2744,39,35,0.608719299953814,0.44181459566075,"peripheral"
"2449",1777,3,2,0.000436422,"cluster_607",2745,25,24,0.00274300848646104,0.4224,"peripheral"
"2450",1778,4,1,0.000593389,"cluster_608",2746,55,50,0.40275656762022,0.432396694214876,"peripheral"
"2451",1778,3,2,0.000327928,"cluster_608",2747,18,14,-0.548144529211133,0.462962962962963,"peripheral"
"2452",1779,15,1,0.00045431,"cluster_61",2748,17,16,1.11621870379915,0.442906574394464,"peripheral"
"2453",1779,5,2,0.000199845,"cluster_61",2749,5,4,-0.430630076416166,0.56,"peripheral"
"2454",1780,1,1,0.000742919,"cluster_612",2750,106,87,0.159308332502837,0.44001423994304,"peripheral"
